yas_gun,cinsiyet_encoded,dogumKilo,boy,gogusEevresi,kalcaYuksekligi,yemMiktari,sicaklik,nem,saglik_encoded,mevsim_encoded,irk_Esmer,irk_Simental,irk_Siyah Alaca,irk_Yerli Kara,irk_Şarole,kilo,gunlukArtis,hayvanId,yasAy
330,1,34.6,94.5,408.1,95.0,11.7,33.3,43.2,3,2,False,False,False,True,False,485.2,1.173,TR0473,11
360,1,34.6,96.2,448.9,96.2,13.0,23.9,45.9,4,3,False,False,False,True,False,527.1,1.397,TR0473,12
390,1,34.6,97.8,486.2,100.7,13.8,17.3,65.6,4,3,False,False,False,True,False,566.3,1.307,TR0473,13
420,1,34.6,99.1,508.4,98.7,14.6,18.7,53.5,2,3,False,False,False,True,False,600.7,1.148,TR0473,14
450,1,34.6,100.3,530.9,102.7,15.4,26.0,47.2,1,0,False,False,False,True,False,630.1,0.978,TR0473,15
480,1,34.6,101.7,566.6,100.7,16.6,32.8,65.6,4,0,False,False,False,True,False,664.9,1.16,TR0473,16
510,1,34.6,103.0,592.7,103.9,17.3,31.2,66.0,3,0,False,False,False,True,False,698.2,1.111,TR0473,17
540,1,34.6,104.3,617.7,106.7,18.2,23.3,70.7,2,1,False,False,False,True,False,731.0,1.093,TR0473,18
570,1,34.6,105.7,651.0,107.3,19.5,25.8,65.3,2,1,False,False,False,True,False,763.9,1.097,TR0473,19
0,1,33.8,75.0,33.1,76.3,0.6,32.5,61.8,4,0,False,False,True,False,False,33.8,0.0,TR0474,0
30,1,33.8,76.9,66.0,79.7,1.7,27.8,76.7,3,0,False,False,True,False,False,82.2,1.613,TR0474,1
60,1,33.8,78.7,104.2,80.5,3.6,22.0,76.8,2,0,False,False,True,False,False,127.0,1.494,TR0474,2
90,1,33.8,80.6,148.9,83.4,4.1,32.8,61.4,2,1,False,False,True,False,False,173.8,1.558,TR0474,3
120,1,33.8,82.5,188.3,82.7,5.9,30.0,79.4,2,1,False,False,True,False,False,222.6,1.629,TR0474,4
150,1,33.8,84.5,237.5,83.0,6.6,28.9,55.3,3,1,False,False,True,False,False,273.8,1.703,TR0474,5
180,1,33.8,86.2,270.8,88.4,7.7,27.9,60.5,2,2,False,False,True,False,False,314.8,1.37,TR0474,6
210,1,33.8,87.9,305.8,89.9,9.0,23.2,48.4,3,2,False,False,True,False,False,357.5,1.423,TR0474,7
240,1,33.8,89.6,341.5,88.4,9.7,16.6,76.5,3,2,False,False,True,False,False,400.7,1.44,TR0474,8
270,1,33.8,91.1,375.6,93.9,10.7,20.7,62.0,1,3,False,False,True,False,False,437.9,1.239,TR0474,9
300,1,33.8,92.6,407.0,94.8,12.0,28.6,43.9,1,3,False,False,True,False,False,474.7,1.226,TR0474,10
330,1,33.8,94.3,436.5,96.0,13.3,25.6,65.9,2,3,False,False,True,False,False,516.8,1.405,TR0474,11
360,1,33.8,95.9,478.9,96.1,14.2,16.2,42.3,4,0,False,False,True,False,False,558.0,1.373,TR0474,12
390,1,33.8,97.6,508.4,99.2,15.1,27.9,77.3,4,0,False,False,True,False,False,600.4,1.411,TR0474,13
420,1,33.8,99.1,536.9,98.3,15.5,21.3,41.2,2,0,False,False,True,False,False,636.6,1.208,TR0474,14
450,1,33.8,100.8,580.8,101.5,17.3,17.6,65.9,4,1,False,False,True,False,False,680.5,1.462,TR0474,15
480,1,33.8,102.4,607.8,101.9,17.7,21.3,71.8,3,1,False,False,True,False,False,719.1,1.288,TR0474,16
510,1,33.8,104.0,647.5,103.3,19.0,24.0,52.4,4,1,False,False,True,False,False,759.5,1.344,TR0474,17
540,1,33.8,105.3,675.2,107.3,20.0,18.4,48.6,2,2,False,False,True,False,False,793.1,1.122,TR0474,18
570,1,33.8,106.7,700.3,108.7,20.9,33.8,43.4,3,2,False,False,True,False,False,826.7,1.119,TR0474,19
600,1,33.8,107.9,731.7,107.7,21.5,33.3,44.3,2,2,False,False,True,False,False,857.3,1.02,TR0474,20
630,1,33.8,108.9,747.8,109.9,22.2,27.0,54.4,0,3,False,False,True,False,False,881.8,0.817,TR0474,21
660,1,33.8,110.2,781.2,110.1,22.7,17.2,52.1,3,3,False,False,True,False,False,915.7,1.131,TR0474,22
690,1,33.8,111.5,806.5,112.4,23.8,16.5,74.4,3,3,False,False,True,False,False,946.8,1.035,TR0474,23
0,0,29.5,72.1,29.9,73.9,0.3,28.2,48.3,0,2,False,False,False,True,False,29.5,0.0,TR0475,0
30,0,29.5,73.5,50.3,72.2,1.8,17.5,75.5,1,2,False,False,False,True,False,64.4,1.163,TR0475,1
60,0,29.5,75.2,90.6,78.1,2.9,23.1,55.5,3,3,False,False,False,True,False,107.5,1.438,TR0475,2
90,0,29.5,76.8,129.8,76.3,4.1,22.3,44.5,2,3,False,False,False,True,False,148.6,1.371,TR0475,3
120,0,29.5,78.3,152.3,79.6,4.7,16.8,78.2,1,3,False,False,False,True,False,184.8,1.207,TR0475,4
150,0,29.5,79.8,185.5,82.5,5.9,28.1,67.9,2,0,False,False,False,True,False,222.4,1.254,TR0475,5
180,0,29.5,81.3,224.8,81.4,6.8,20.1,49.1,3,0,False,False,False,True,False,259.9,1.25,TR0475,6
210,0,29.5,82.7,252.0,81.6,6.9,24.8,46.0,2,0,False,False,False,True,False,296.1,1.205,TR0475,7
240,0,29.5,84.3,289.7,85.0,8.3,25.8,49.2,4,1,False,False,False,True,False,336.3,1.342,TR0475,8
270,0,29.5,85.8,316.2,87.5,9.7,32.7,79.6,3,1,False,False,False,True,False,373.8,1.25,TR0475,9
300,0,29.5,87.3,347.4,89.4,10.2,18.4,49.5,2,1,False,False,False,True,False,409.8,1.2,TR0475,10
0,0,36.1,82.4,34.2,82.5,1.0,23.7,59.1,0,3,False,False,False,True,False,36.1,0.0,TR0476,0
30,0,36.1,84.1,66.4,83.4,1.7,16.1,65.2,2,3,False,False,False,True,False,78.9,1.425,TR0476,1
60,0,36.1,85.8,103.8,86.6,2.7,15.9,57.4,2,3,False,False,False,True,False,120.8,1.398,TR0476,2
90,0,36.1,87.6,140.6,85.7,4.2,26.0,62.1,3,3,False,False,False,True,False,164.2,1.448,TR0476,3
120,0,36.1,88.7,160.0,88.2,4.5,19.9,78.0,0,0,False,False,False,True,False,192.8,0.951,TR0476,4
150,0,36.1,90.0,193.7,90.3,5.4,30.7,60.8,1,0,False,False,False,True,False,224.5,1.058,TR0476,5
180,0,36.1,91.3,220.7,91.3,6.9,21.8,76.8,1,0,False,False,False,True,False,257.2,1.09,TR0476,6
210,0,36.1,92.8,248.7,92.9,7.0,23.2,46.0,3,1,False,False,False,True,False,295.4,1.274,TR0476,7
240,0,36.1,94.3,283.3,95.8,8.0,30.7,65.6,2,1,False,False,False,True,False,331.6,1.206,TR0476,8
0,0,36.7,74.3,33.4,75.7,0.6,34.3,69.0,3,0,False,False,True,False,False,36.7,0.0,TR0477,0
30,0,36.7,76.1,70.4,74.6,1.9,28.8,63.8,4,0,False,False,True,False,False,82.9,1.54,TR0477,1
60,0,36.7,78.0,109.1,80.9,3.7,18.5,42.4,3,1,False,False,True,False,False,130.7,1.593,TR0477,2
90,0,36.7,79.9,153.3,80.5,4.7,34.0,62.1,3,1,False,False,True,False,False,176.4,1.525,TR0477,3
120,0,36.7,81.7,194.0,79.8,5.4,26.0,59.0,3,1,False,False,True,False,False,222.4,1.532,TR0477,4
150,0,36.7,82.8,212.6,82.7,6.4,31.8,41.0,0,2,False,False,True,False,False,250.7,0.942,TR0477,5
180,0,36.7,84.3,241.5,83.4,7.0,32.2,57.7,2,2,False,False,True,False,False,287.2,1.216,TR0477,6
210,0,36.7,85.8,279.2,84.6,7.7,33.9,50.1,3,2,False,False,True,False,False,325.0,1.261,TR0477,7
240,0,36.7,87.6,312.3,89.7,8.8,22.8,70.3,4,3,False,False,True,False,False,369.4,1.481,TR0477,8
270,0,36.7,89.2,351.6,89.6,10.0,28.7,52.7,4,3,False,False,True,False,False,411.2,1.393,TR0477,9
300,0,36.7,90.9,382.3,91.8,11.1,30.0,40.4,4,3,False,False,True,False,False,452.9,1.387,TR0477,10
330,0,36.7,92.2,414.8,92.2,12.1,26.1,42.3,1,0,False,False,True,False,False,486.0,1.103,TR0477,11
360,0,36.7,93.5,436.5,92.7,12.8,26.5,71.9,1,0,False,False,True,False,False,518.5,1.083,TR0477,12
390,0,36.7,95.0,473.6,97.6,14.1,32.6,58.2,3,0,False,False,True,False,False,554.7,1.206,TR0477,13
420,0,36.7,96.4,499.5,98.5,14.6,17.7,52.0,2,1,False,False,True,False,False,590.1,1.181,TR0477,14
450,0,36.7,97.8,533.5,100.8,15.6,24.3,58.3,3,1,False,False,True,False,False,625.2,1.172,TR0477,15
480,0,36.7,99.3,564.5,99.1,16.3,26.4,45.8,4,1,False,False,True,False,False,662.0,1.225,TR0477,16
510,0,36.7,100.6,588.2,103.3,17.3,30.6,74.2,4,2,False,False,True,False,False,695.0,1.1,TR0477,17
540,0,36.7,101.7,613.0,101.6,17.7,32.1,74.6,2,2,False,False,True,False,False,723.5,0.951,TR0477,18
570,0,36.7,102.8,631.8,103.7,18.5,33.0,59.1,1,2,False,False,True,False,False,749.1,0.855,TR0477,19
600,0,36.7,104.0,668.5,102.5,19.7,18.1,72.3,4,3,False,False,True,False,False,781.1,1.067,TR0477,20
630,0,36.7,105.4,694.4,107.7,20.7,22.6,74.5,4,3,False,False,True,False,False,813.8,1.088,TR0477,21
660,0,36.7,106.6,714.2,106.2,21.2,16.9,74.3,3,3,False,False,True,False,False,844.6,1.027,TR0477,22
690,0,36.7,107.7,740.6,108.2,22.2,18.1,61.0,2,0,False,False,True,False,False,872.0,0.914,TR0477,23
0,1,42.3,76.0,40.9,77.6,1.5,16.5,48.8,2,0,False,False,True,False,False,42.3,0.0,TR0478,0
30,1,42.3,78.0,79.2,76.4,2.5,30.2,44.6,3,0,False,False,True,False,False,91.4,1.635,TR0478,1
60,1,42.3,80.0,117.2,82.8,3.1,29.0,58.4,4,0,False,False,True,False,False,142.2,1.693,TR0478,2
90,1,42.3,81.9,160.0,80.4,5.0,16.9,62.8,2,1,False,False,True,False,False,189.0,1.56,TR0478,3
120,1,42.3,84.0,206.1,86.0,6.5,31.7,42.4,3,1,False,False,True,False,False,240.3,1.712,TR0478,4
150,1,42.3,85.6,240.3,85.0,6.6,21.9,43.0,1,1,False,False,True,False,False,281.8,1.383,TR0478,5
180,1,42.3,87.3,277.9,87.5,7.7,28.8,64.7,3,2,False,False,True,False,False,324.0,1.406,TR0478,6
210,1,42.3,88.5,295.7,89.2,9.1,28.9,57.7,0,2,False,False,True,False,False,353.6,0.986,TR0478,7
240,1,42.3,90.2,336.6,91.9,9.5,34.6,66.5,3,2,False,False,True,False,False,395.5,1.396,TR0478,8
270,1,42.3,91.9,369.7,90.6,11.2,25.9,63.1,2,3,False,False,True,False,False,439.0,1.453,TR0478,9
300,1,42.3,93.7,416.5,92.4,11.8,30.8,44.9,4,3,False,False,True,False,False,484.2,1.505,TR0478,10
330,1,42.3,95.4,451.4,97.7,12.7,16.3,40.5,3,3,False,False,True,False,False,527.6,1.447,TR0478,11
360,1,42.3,97.0,482.7,99.2,14.0,20.3,68.0,2,0,False,False,True,False,False,566.8,1.308,TR0478,12
390,1,42.3,98.5,511.4,101.3,15.3,19.5,76.9,2,0,False,False,True,False,False,605.2,1.28,TR0478,13
420,1,42.3,100.0,544.7,99.4,15.7,31.1,52.6,3,0,False,False,True,False,False,642.2,1.233,TR0478,14
450,1,42.3,101.6,582.7,99.8,17.4,24.5,62.6,2,1,False,False,True,False,False,680.6,1.279,TR0478,15
480,1,42.3,103.3,612.3,103.2,18.3,30.2,70.4,4,1,False,False,True,False,False,723.3,1.426,TR0478,16
0,0,42.5,77.7,39.4,79.1,0.6,21.9,65.0,2,2,False,False,True,False,False,42.5,0.0,TR0479,0
30,0,42.5,79.4,70.2,78.8,2.4,34.7,73.2,2,2,False,False,True,False,False,85.3,1.424,TR0479,1
60,0,42.5,81.0,109.7,79.0,3.0,29.9,68.7,2,2,False,False,True,False,False,125.6,1.344,TR0479,2
90,0,42.5,82.9,143.6,81.9,4.4,33.4,40.7,3,3,False,False,True,False,False,172.0,1.546,TR0479,3
120,0,42.5,84.6,185.2,86.5,5.7,27.0,64.4,2,3,False,False,True,False,False,214.8,1.428,TR0479,4
150,0,42.5,86.3,215.5,87.6,6.5,28.8,58.4,4,3,False,False,True,False,False,258.5,1.457,TR0479,5
180,0,42.5,88.0,255.2,89.5,7.9,18.7,79.6,4,0,False,False,True,False,False,301.2,1.424,TR0479,6
210,0,42.5,89.4,286.9,91.0,8.1,22.0,46.6,1,0,False,False,True,False,False,336.2,1.165,TR0479,7
240,0,42.5,91.1,321.4,90.8,9.1,25.3,78.7,4,0,False,False,True,False,False,378.5,1.411,TR0479,8
270,0,42.5,92.8,355.8,92.8,10.1,26.0,41.9,4,1,False,False,True,False,False,421.0,1.419,TR0479,9
300,0,42.5,94.4,393.5,97.3,11.9,28.9,60.6,2,1,False,False,True,False,False,461.2,1.339,TR0479,10
0,0,34.8,73.5,32.1,74.3,0.7,26.5,52.7,1,1,True,False,False,False,False,34.8,0.0,TR0480,0
30,0,34.8,75.1,59.0,76.6,1.5,28.3,70.2,1,1,True,False,False,False,False,73.4,1.284,TR0480,1
0,1,32.0,79.0,28.9,78.8,0.4,25.2,48.2,3,0,False,False,False,True,False,32.0,0.0,TR0481,0
30,1,32.0,80.8,67.9,81.6,1.7,20.4,52.4,3,0,False,False,False,True,False,75.7,1.458,TR0481,1
60,1,32.0,82.6,103.2,81.3,3.1,24.9,52.9,2,1,False,False,False,True,False,119.9,1.474,TR0481,2
90,1,32.0,84.2,136.5,85.8,4.2,27.8,68.7,1,1,False,False,False,True,False,160.3,1.345,TR0481,3
120,1,32.0,86.1,172.5,87.5,5.5,22.8,61.6,3,1,False,False,False,True,False,208.3,1.601,TR0481,4
150,1,32.0,87.7,211.4,90.5,5.9,24.1,50.5,2,2,False,False,False,True,False,249.0,1.356,TR0481,5
180,1,32.0,89.1,244.3,88.1,7.6,19.2,75.0,1,2,False,False,False,True,False,283.5,1.151,TR0481,6
210,1,32.0,90.7,279.7,90.9,8.3,27.7,44.5,3,2,False,False,False,True,False,323.4,1.329,TR0481,7
240,1,32.0,92.4,305.4,92.0,8.9,24.3,75.4,2,3,False,False,False,True,False,364.9,1.383,TR0481,8
270,1,32.0,93.9,344.8,95.8,9.8,22.2,70.2,2,3,False,False,False,True,False,403.4,1.282,TR0481,9
300,1,32.0,95.5,374.8,97.4,11.6,17.1,74.6,3,3,False,False,False,True,False,443.8,1.348,TR0481,10
330,1,32.0,96.9,402.2,95.0,11.9,30.1,54.5,2,0,False,False,False,True,False,478.9,1.172,TR0481,11
360,1,32.0,98.3,435.9,97.9,13.0,25.4,62.3,2,0,False,False,False,True,False,514.0,1.169,TR0481,12
390,1,32.0,99.7,468.5,102.5,13.3,32.1,79.1,2,0,False,False,False,True,False,547.3,1.11,TR0481,13
420,1,32.0,101.2,496.1,100.4,15.0,15.1,71.3,2,1,False,False,False,True,False,584.7,1.247,TR0481,14
450,1,32.0,102.7,533.5,101.4,15.3,25.5,73.5,3,1,False,False,False,True,False,622.7,1.267,TR0481,15
480,1,32.0,104.1,561.1,105.1,16.7,23.9,66.7,4,1,False,False,False,True,False,659.1,1.213,TR0481,16
510,1,32.0,105.4,586.6,106.0,16.9,23.3,60.8,2,2,False,False,False,True,False,690.2,1.036,TR0481,17
540,1,32.0,106.7,616.5,106.9,18.1,21.5,67.5,3,2,False,False,False,True,False,722.9,1.09,TR0481,18
570,1,32.0,107.9,635.0,106.0,18.8,30.8,45.4,2,2,False,False,False,True,False,752.4,0.984,TR0481,19
600,1,32.0,109.2,668.5,110.4,19.6,26.6,64.3,4,3,False,False,False,True,False,785.6,1.106,TR0481,20
630,1,32.0,110.4,698.5,112.1,20.3,16.1,59.9,3,3,False,False,False,True,False,817.0,1.048,TR0481,21
660,1,32.0,111.7,719.9,112.1,21.0,16.5,44.7,4,3,False,False,False,True,False,848.4,1.046,TR0481,22
690,1,32.0,113.0,748.1,112.5,22.4,19.2,76.1,4,0,False,False,False,True,False,879.5,1.039,TR0481,23
0,0,38.8,79.4,31.7,78.3,1.1,33.7,73.0,2,1,False,False,True,False,False,38.8,0.0,TR0482,0
30,0,38.8,81.4,76.9,80.5,2.2,16.0,74.4,3,1,False,False,True,False,False,88.4,1.653,TR0482,1
60,0,38.8,82.7,106.0,82.3,3.0,19.2,46.7,0,1,False,False,True,False,False,120.9,1.084,TR0482,2
0,0,42.0,71.1,39.8,71.5,1.0,22.1,47.4,1,2,False,False,True,False,False,42.0,0.0,TR0483,0
30,0,42.0,72.8,70.2,74.1,2.0,32.4,53.9,2,2,False,False,True,False,False,84.3,1.408,TR0483,1
60,0,42.0,74.6,112.8,76.9,3.4,32.8,48.2,2,3,False,False,True,False,False,127.6,1.444,TR0483,2
90,0,42.0,76.2,145.8,76.8,4.5,34.6,60.3,1,3,False,False,True,False,False,167.8,1.339,TR0483,3
120,0,42.0,77.7,174.7,77.6,5.2,20.8,41.6,1,3,False,False,True,False,False,205.3,1.253,TR0483,4
150,0,42.0,79.4,212.9,81.2,5.9,15.7,44.5,3,0,False,False,True,False,False,248.8,1.448,TR0483,5
180,0,42.0,80.9,244.0,80.1,7.1,34.9,53.5,2,0,False,False,True,False,False,286.9,1.269,TR0483,6
210,0,42.0,82.5,277.2,82.4,7.8,27.9,77.0,3,0,False,False,True,False,False,325.6,1.29,TR0483,7
240,0,42.0,84.3,317.8,83.6,9.0,26.3,43.0,4,1,False,False,True,False,False,370.5,1.499,TR0483,8
270,0,42.0,86.0,351.6,86.3,10.8,33.1,73.1,4,1,False,False,True,False,False,413.1,1.418,TR0483,9
300,0,42.0,87.6,382.6,87.7,11.7,29.1,57.7,3,1,False,False,True,False,False,452.4,1.31,TR0483,10
330,0,42.0,89.0,413.4,91.9,11.9,29.0,64.7,3,2,False,False,True,False,False,487.2,1.161,TR0483,11
360,0,42.0,90.5,446.4,90.6,13.2,26.7,63.4,4,2,False,False,True,False,False,525.6,1.282,TR0483,12
390,0,42.0,91.9,478.8,94.3,14.1,26.3,68.4,4,2,False,False,True,False,False,560.6,1.164,TR0483,13
420,0,42.0,93.0,498.2,92.7,14.9,17.0,40.0,0,3,False,False,True,False,False,587.1,0.883,TR0483,14
450,0,42.0,94.5,532.4,94.2,15.7,34.1,75.4,4,3,False,False,True,False,False,625.0,1.266,TR0483,15
480,0,42.0,95.9,557.2,97.5,16.5,29.7,42.7,4,3,False,False,True,False,False,661.0,1.2,TR0483,16
510,0,42.0,97.1,582.8,96.5,17.5,34.6,66.7,1,0,False,False,True,False,False,690.0,0.966,TR0483,17
540,0,42.0,98.4,614.4,99.8,17.9,31.3,79.0,3,0,False,False,True,False,False,722.2,1.072,TR0483,18
570,0,42.0,99.6,637.5,101.4,19.0,16.3,78.3,3,0,False,False,True,False,False,752.6,1.013,TR0483,19
600,0,42.0,101.0,673.0,103.8,20.2,29.5,74.1,4,1,False,False,True,False,False,787.8,1.173,TR0483,20
630,0,42.0,102.1,695.1,102.0,20.2,25.8,72.1,1,1,False,False,True,False,False,815.6,0.928,TR0483,21
0,1,32.1,74.7,30.6,73.4,0.6,26.0,48.8,4,0,False,False,False,True,False,32.1,0.0,TR0484,0
30,1,32.1,76.6,64.6,78.3,1.8,30.2,58.2,4,0,False,False,False,True,False,78.4,1.544,TR0484,1
60,1,32.1,78.3,104.2,78.2,2.8,15.5,73.2,1,1,False,False,False,True,False,121.7,1.441,TR0484,2
90,1,32.1,79.9,139.8,80.0,4.5,25.9,79.3,1,1,False,False,False,True,False,161.4,1.323,TR0484,3
120,1,32.1,81.8,173.3,79.8,4.9,23.4,59.8,3,1,False,False,False,True,False,207.8,1.548,TR0484,4
150,1,32.1,82.9,199.5,85.7,6.4,29.5,58.3,0,2,False,False,False,True,False,236.7,0.963,TR0484,5
180,1,32.1,84.6,238.1,83.8,7.3,31.3,58.2,3,2,False,False,False,True,False,279.2,1.418,TR0484,6
210,1,32.1,86.3,273.0,86.3,7.7,28.2,66.0,3,2,False,False,False,True,False,320.3,1.37,TR0484,7
240,1,32.1,87.9,311.3,88.4,9.3,26.2,72.4,3,3,False,False,False,True,False,361.4,1.368,TR0484,8
270,1,32.1,89.6,344.8,89.6,10.6,23.4,67.3,3,3,False,False,False,True,False,404.5,1.438,TR0484,9
300,1,32.1,90.8,364.6,89.8,11.2,30.2,51.7,0,3,False,False,False,True,False,434.2,0.99,TR0484,10
330,1,32.1,92.4,400.3,94.9,11.7,20.9,65.3,4,0,False,False,False,True,False,473.4,1.307,TR0484,11
360,1,32.1,94.0,433.4,94.4,12.8,19.4,43.6,4,0,False,False,False,True,False,513.0,1.321,TR0484,12
390,1,32.1,95.4,463.2,93.5,13.4,26.2,49.3,2,0,False,False,False,True,False,548.3,1.176,TR0484,13
420,1,32.1,97.0,501.8,97.6,14.5,16.7,50.7,4,1,False,False,False,True,False,587.5,1.305,TR0484,14
450,1,32.1,98.6,531.5,97.7,16.1,23.1,51.1,4,1,False,False,False,True,False,627.7,1.342,TR0484,15
0,1,52.1,81.7,39.8,83.9,1.4,23.3,64.2,1,1,False,False,False,False,True,52.1,0.0,TR0485,0
30,1,52.1,83.8,93.0,82.0,2.7,26.9,60.1,2,1,False,False,False,False,True,105.2,1.769,TR0485,1
60,1,52.1,85.2,118.4,85.6,3.8,18.0,60.9,0,2,False,False,False,False,True,140.0,1.16,TR0485,2
90,1,52.1,87.0,155.0,85.7,4.4,16.7,59.9,3,2,False,False,False,False,True,186.5,1.551,TR0485,3
120,1,52.1,88.8,192.5,90.5,5.4,17.0,78.5,3,2,False,False,False,False,True,229.6,1.437,TR0485,4
150,1,52.1,90.7,234.7,92.1,6.6,26.2,67.9,4,3,False,False,False,False,True,279.1,1.651,TR0485,5
180,1,52.1,92.4,269.5,90.9,8.0,19.7,75.2,2,3,False,False,False,False,True,321.3,1.406,TR0485,6
210,1,52.1,94.2,312.6,94.5,9.0,28.1,75.9,2,3,False,False,False,False,True,365.6,1.476,TR0485,7
240,1,52.1,95.8,345.1,95.7,10.1,21.6,45.2,2,0,False,False,False,False,True,404.6,1.299,TR0485,8
270,1,52.1,97.5,385.0,100.1,10.9,27.0,62.7,4,0,False,False,False,False,True,448.4,1.461,TR0485,9
300,1,52.1,99.3,414.9,97.3,12.7,32.9,64.8,4,0,False,False,False,False,True,492.0,1.452,TR0485,10
330,1,52.1,100.8,447.7,99.3,13.7,31.8,53.0,1,1,False,False,False,False,True,531.7,1.324,TR0485,11
360,1,52.1,102.5,482.8,104.1,13.9,17.9,75.8,2,1,False,False,False,False,True,572.5,1.361,TR0485,12
0,1,40.9,83.6,31.9,82.8,0.8,29.9,63.0,3,2,False,False,True,False,False,40.9,0.0,TR0486,0
30,1,40.9,85.4,75.9,85.4,2.0,20.4,48.0,2,2,False,False,True,False,False,85.0,1.47,TR0486,1
60,1,40.9,87.2,113.5,85.4,3.7,18.1,49.0,2,2,False,False,True,False,False,131.1,1.539,TR0486,2
90,1,40.9,88.9,150.2,91.7,4.4,32.0,41.4,1,3,False,False,True,False,False,174.0,1.43,TR0486,3
120,1,40.9,90.8,187.4,91.2,5.8,24.1,50.8,2,3,False,False,True,False,False,221.1,1.569,TR0486,4
150,1,40.9,92.8,233.0,91.5,7.0,15.2,59.4,3,3,False,False,True,False,False,270.3,1.64,TR0486,5
180,1,40.9,94.5,266.8,97.1,7.8,30.0,58.1,3,0,False,False,True,False,False,314.4,1.471,TR0486,6
210,1,40.9,96.0,296.2,96.2,8.5,31.4,56.2,1,0,False,False,True,False,False,351.3,1.231,TR0486,7
240,1,40.9,97.8,339.0,99.3,10.1,25.7,70.6,3,0,False,False,True,False,False,396.4,1.504,TR0486,8
270,1,40.9,99.8,383.1,102.1,11.2,25.1,73.4,4,1,False,False,True,False,False,445.7,1.641,TR0486,9
300,1,40.9,101.5,417.0,102.7,12.5,22.5,65.1,3,1,False,False,True,False,False,488.9,1.441,TR0486,10
330,1,40.9,103.3,449.0,102.6,13.8,34.3,45.4,4,1,False,False,True,False,False,533.0,1.47,TR0486,11
360,1,40.9,104.9,487.1,103.3,14.2,32.1,62.1,4,2,False,False,True,False,False,574.2,1.372,TR0486,12
390,1,40.9,106.5,522.4,109.1,15.1,29.3,42.1,4,2,False,False,True,False,False,614.3,1.338,TR0486,13
420,1,40.9,108.0,547.9,111.0,16.7,33.2,51.0,2,2,False,False,True,False,False,649.8,1.183,TR0486,14
450,1,40.9,109.6,586.1,111.0,17.2,34.5,78.2,4,3,False,False,True,False,False,690.4,1.354,TR0486,15
480,1,40.9,111.0,620.3,110.8,18.2,25.8,58.2,2,3,False,False,True,False,False,725.6,1.173,TR0486,16
510,1,40.9,112.4,647.5,111.5,19.5,20.9,79.6,2,3,False,False,True,False,False,759.8,1.14,TR0486,17
540,1,40.9,113.7,677.5,113.5,20.2,18.2,51.9,3,0,False,False,True,False,False,793.9,1.135,TR0486,18
570,1,40.9,115.0,699.5,114.5,20.7,26.9,76.6,2,0,False,False,True,False,False,825.3,1.047,TR0486,19
600,1,40.9,116.4,730.6,118.4,21.3,34.0,66.0,4,0,False,False,True,False,False,860.2,1.166,TR0486,20
630,1,40.9,117.9,766.9,119.1,22.0,34.2,49.4,4,1,False,False,True,False,False,897.4,1.239,TR0486,21
660,1,40.9,119.2,795.7,121.5,23.7,30.9,60.0,3,1,False,False,True,False,False,931.5,1.134,TR0486,22
690,1,40.9,120.3,819.8,121.1,23.8,18.4,56.7,1,1,False,False,True,False,False,959.0,0.919,TR0486,23
0,1,45.6,74.5,37.7,74.1,0.9,25.6,77.3,2,2,False,True,False,False,False,45.6,0.0,TR0487,0
30,1,45.6,76.4,78.1,76.3,2.2,19.4,51.5,2,2,False,True,False,False,False,93.1,1.586,TR0487,1
60,1,45.6,78.2,120.1,77.3,3.4,27.7,78.9,1,3,False,True,False,False,False,137.9,1.493,TR0487,2
90,1,45.6,80.3,161.7,81.0,5.2,19.6,70.7,3,3,False,True,False,False,False,190.1,1.741,TR0487,3
120,1,45.6,82.3,200.5,82.8,5.7,31.2,72.7,3,3,False,True,False,False,False,238.8,1.622,TR0487,4
150,1,45.6,84.1,237.3,85.5,7.0,32.0,49.4,2,0,False,True,False,False,False,284.1,1.51,TR0487,5
180,1,45.6,85.6,273.8,83.9,7.8,22.9,64.8,1,0,False,True,False,False,False,323.3,1.306,TR0487,6
210,1,45.6,87.5,315.7,89.8,9.2,22.6,49.2,3,0,False,True,False,False,False,370.1,1.562,TR0487,7
240,1,45.6,89.3,352.7,89.9,10.2,25.7,51.5,2,1,False,True,False,False,False,415.4,1.51,TR0487,8
270,1,45.6,91.2,390.8,93.8,11.8,23.2,65.5,3,1,False,True,False,False,False,463.4,1.598,TR0487,9
0,1,44.7,84.8,38.1,85.3,0.8,33.5,55.8,0,3,False,True,False,False,False,44.7,0.0,TR0488,0
30,1,44.7,86.6,79.1,86.2,1.9,34.3,48.1,1,3,False,True,False,False,False,88.9,1.476,TR0488,1
60,1,44.7,88.5,121.6,90.8,3.0,24.5,71.8,2,0,False,True,False,False,False,137.3,1.611,TR0488,2
90,1,44.7,90.6,160.8,91.5,4.3,23.4,64.9,4,0,False,True,False,False,False,190.8,1.782,TR0488,3
120,1,44.7,92.6,206.8,93.9,6.4,20.6,46.4,3,0,False,True,False,False,False,239.5,1.625,TR0488,4
150,1,44.7,94.6,246.7,96.3,7.1,16.4,47.3,2,1,False,True,False,False,False,289.3,1.659,TR0488,5
180,1,44.7,96.3,278.0,95.0,8.0,25.5,55.0,1,1,False,True,False,False,False,332.7,1.447,TR0488,6
0,1,50.0,82.0,45.8,80.4,1.3,18.6,68.4,1,1,False,False,False,False,True,50.0,0.0,TR0489,0
