id,hayvanId,tarih,yasAy,kilo,boy,gogusEevresi,kalcaYuksekligi,saglikDurumu,yemMiktari,sicaklik,nem,mevsim,notlar,gunlukArtis
GK039007,TR0390,2023-04-07,6,344.1,88.7,290.1,90.7,Normal,8.1,16.4,67.7,İlkbahar,"Simental - 6 aylık, Normal sağlık",1.638
GK039008,TR0390,2023-05-07,7,395.6,90.8,332.5,91.1,Mükemmel,9.8,29.4,46.0,İlkbahar,"Simental - 7 aylık, Mükemmel sağlık",1.718
GK039009,TR0390,2023-06-06,8,436.8,92.4,368.1,92.5,Normal,11.2,34.5,64.7,Yaz,"Simental - 8 aylık, Normal sağlık",1.371
GK039010,TR0390,2023-07-06,9,479.4,94.1,406.8,95.8,İyi,12.0,18.8,41.3,Yaz,"Simental - 9 aylık, İyi sağlık",1.422
GK039011,TR0390,2023-08-05,10,515.3,95.5,442.9,94.1,Zayıf,13.2,29.9,79.3,Yaz,"Simental - 10 aylık, Zayıf sağlık",1.196
GK039012,TR0390,2023-09-04,11,563.1,97.5,477.3,98.8,Mükemmel,13.9,20.5,55.7,Sonbahar,"Simental - 11 aylık, Mükemmel sağlık",1.594
GK039013,TR0390,2023-10-04,12,604.0,99.1,518.2,101.7,Normal,14.9,19.1,42.3,Sonbahar,"Simental - 12 aylık, Normal sağlık",1.362
GK039014,TR0390,2023-11-03,13,644.2,100.7,551.5,101.4,İyi,16.5,33.6,60.8,Sonbahar,"Simental - 13 aylık, İyi sağlık",1.341
GK039015,TR0390,2023-12-03,14,684.7,102.3,584.8,104.2,Mükemmel,17.3,18.1,67.9,Kış,"Simental - 14 aylık, Mükemmel sağlık",1.349
GK039016,TR0390,2024-01-02,15,724.3,103.9,613.6,102.7,Mükemmel,17.8,33.8,65.0,Kış,"Simental - 15 aylık, Mükemmel sağlık",1.321
GK039017,TR0390,2024-02-01,16,759.9,105.3,643.8,103.6,Normal,18.5,18.1,74.4,Kış,"Simental - 16 aylık, Normal sağlık",1.188
GK039018,TR0390,2024-03-02,17,798.7,106.9,682.7,108.6,Normal,19.5,26.4,51.9,İlkbahar,"Simental - 17 aylık, Normal sağlık",1.293
GK039019,TR0390,2024-04-01,18,836.3,108.4,706.2,109.1,İyi,21.3,31.2,46.8,İlkbahar,"Simental - 18 aylık, İyi sağlık",1.254
GK039020,TR0390,2024-05-01,19,872.8,109.8,737.3,110.8,İyi,21.7,15.8,52.3,İlkbahar,"Simental - 19 aylık, İyi sağlık",1.214
GK039021,TR0390,2024-05-31,20,912.8,111.4,771.0,113.1,Mükemmel,22.6,21.5,69.8,İlkbahar,"Simental - 20 aylık, Mükemmel sağlık",1.335
GK039022,TR0390,2024-06-30,21,944.9,112.7,805.1,110.9,İyi,23.2,22.1,60.2,Yaz,"Simental - 21 aylık, İyi sağlık",1.069
GK039023,TR0390,2024-07-30,22,974.2,113.9,832.2,112.3,Normal,24.4,20.0,71.1,Yaz,"Simental - 22 aylık, Normal sağlık",0.976
GK039024,TR0390,2024-08-29,23,1007.6,115.2,859.4,115.2,Mükemmel,25.7,17.1,62.1,Yaz,"Simental - 23 aylık, Mükemmel sağlık",1.115
GK039101,TR0391,2023-04-10,0,45.5,81.2,34.5,83.9,Zayıf,1.3,32.1,46.5,İlkbahar,"Siyah Alaca - 0 aylık, Zayıf sağlık",0.0
GK039102,TR0391,2023-05-10,1,101.6,83.4,89.1,83.2,Mükemmel,2.7,31.0,71.4,İlkbahar,"Siyah Alaca - 1 aylık, Mükemmel sağlık",1.868
GK039103,TR0391,2023-06-09,2,148.6,85.3,124.2,85.5,İyi,3.6,31.7,55.4,Yaz,"Siyah Alaca - 2 aylık, İyi sağlık",1.569
GK039104,TR0391,2023-07-09,3,195.3,87.2,163.2,89.2,İyi,4.9,34.6,66.3,Yaz,"Siyah Alaca - 3 aylık, İyi sağlık",1.557
GK039105,TR0391,2023-08-08,4,232.7,88.7,202.2,90.1,Zayıf,5.5,30.2,45.9,Yaz,"Siyah Alaca - 4 aylık, Zayıf sağlık",1.246
GK039106,TR0391,2023-09-07,5,280.4,90.6,234.3,88.6,İyi,7.0,31.9,73.2,Sonbahar,"Siyah Alaca - 5 aylık, İyi sağlık",1.59
GK039107,TR0391,2023-10-07,6,324.5,92.3,271.4,93.5,Normal,7.6,30.1,45.3,Sonbahar,"Siyah Alaca - 6 aylık, Normal sağlık",1.47
GK039108,TR0391,2023-11-06,7,367.4,94.0,315.2,96.2,Normal,8.9,31.5,55.7,Sonbahar,"Siyah Alaca - 7 aylık, Normal sağlık",1.431
GK039109,TR0391,2023-12-06,8,414.0,95.9,348.5,94.2,Mükemmel,10.3,26.8,54.5,Kış,"Siyah Alaca - 8 aylık, Mükemmel sağlık",1.553
GK039110,TR0391,2024-01-05,9,453.8,97.5,383.7,97.5,Normal,11.2,23.5,57.1,Kış,"Siyah Alaca - 9 aylık, Normal sağlık",1.326
GK039111,TR0391,2024-02-04,10,493.7,99.1,415.4,98.1,Normal,12.4,26.2,62.4,Kış,"Siyah Alaca - 10 aylık, Normal sağlık",1.33
GK039112,TR0391,2024-03-05,11,533.9,100.7,458.1,101.5,Normal,13.4,27.0,47.1,İlkbahar,"Siyah Alaca - 11 aylık, Normal sağlık",1.341
GK039113,TR0391,2024-04-04,12,575.7,102.4,485.4,104.2,Normal,14.6,28.3,48.8,İlkbahar,"Siyah Alaca - 12 aylık, Normal sağlık",1.392
GK039114,TR0391,2024-05-04,13,618.0,104.1,524.1,104.4,İyi,15.8,17.3,56.5,İlkbahar,"Siyah Alaca - 13 aylık, İyi sağlık",1.412
GK039115,TR0391,2024-06-03,14,655.1,105.5,560.4,104.7,İyi,16.6,30.7,74.5,Yaz,"Siyah Alaca - 14 aylık, İyi sağlık",1.237
GK039116,TR0391,2024-07-03,15,692.5,107.0,591.6,106.5,İyi,17.7,23.2,77.7,Yaz,"Siyah Alaca - 15 aylık, İyi sağlık",1.244
GK039117,TR0391,2024-08-02,16,726.8,108.4,617.0,109.5,İyi,18.6,32.5,64.8,Yaz,"Siyah Alaca - 16 aylık, İyi sağlık",1.146
GK039118,TR0391,2024-09-01,17,762.9,109.9,648.6,109.9,İyi,19.5,32.1,42.5,Sonbahar,"Siyah Alaca - 17 aylık, İyi sağlık",1.202
GK039119,TR0391,2024-10-01,18,795.0,111.1,678.5,109.8,Zayıf,20.2,33.6,42.0,Sonbahar,"Siyah Alaca - 18 aylık, Zayıf sağlık",1.07
GK039120,TR0391,2024-10-31,19,828.9,112.5,700.1,110.7,Normal,21.1,30.4,49.9,Sonbahar,"Siyah Alaca - 19 aylık, Normal sağlık",1.129
GK039121,TR0391,2024-11-30,20,865.6,114.0,737.5,112.9,Mükemmel,21.5,28.1,59.1,Sonbahar,"Siyah Alaca - 20 aylık, Mükemmel sağlık",1.225
GK039122,TR0391,2024-12-30,21,901.0,115.4,764.4,118.1,Mükemmel,22.9,26.1,73.2,Kış,"Siyah Alaca - 21 aylık, Mükemmel sağlık",1.181
GK039123,TR0391,2025-01-29,22,933.7,116.7,789.9,117.0,İyi,23.2,27.6,60.2,Kış,"Siyah Alaca - 22 aylık, İyi sağlık",1.09
GK039124,TR0391,2025-02-28,23,963.9,117.9,815.5,120.5,İyi,24.2,19.9,48.8,Kış,"Siyah Alaca - 23 aylık, İyi sağlık",1.008
GK039201,TR0392,2024-07-09,0,36.1,76.3,30.4,76.0,İyi,0.9,23.1,66.8,Yaz,"Siyah Alaca - 0 aylık, İyi sağlık",0.0
GK039202,TR0392,2024-08-08,1,76.2,77.9,61.8,76.8,Normal,1.5,31.6,77.7,Yaz,"Siyah Alaca - 1 aylık, Normal sağlık",1.338
GK039203,TR0392,2024-09-07,2,115.4,79.5,94.5,80.5,Zayıf,2.4,15.7,72.5,Sonbahar,"Siyah Alaca - 2 aylık, Zayıf sağlık",1.306
GK039204,TR0392,2024-10-07,3,160.1,81.3,131.6,81.5,İyi,3.7,22.9,68.7,Sonbahar,"Siyah Alaca - 3 aylık, İyi sağlık",1.492
GK039205,TR0392,2024-11-06,4,202.9,83.0,170.7,85.6,Normal,4.7,17.9,59.1,Sonbahar,"Siyah Alaca - 4 aylık, Normal sağlık",1.425
GK039206,TR0392,2024-12-06,5,245.0,84.7,211.7,87.6,İyi,5.9,24.6,40.8,Kış,"Siyah Alaca - 5 aylık, İyi sağlık",1.404
GK039207,TR0392,2025-01-05,6,283.2,86.2,243.9,88.1,Normal,6.7,21.8,56.4,Kış,"Siyah Alaca - 6 aylık, Normal sağlık",1.273
GK039208,TR0392,2025-02-04,7,326.7,88.0,272.7,87.9,Mükemmel,8.4,19.2,61.2,Kış,"Siyah Alaca - 7 aylık, Mükemmel sağlık",1.45
GK039209,TR0392,2025-03-06,8,362.6,89.4,305.5,90.8,Zayıf,9.5,30.4,64.8,İlkbahar,"Siyah Alaca - 8 aylık, Zayıf sağlık",1.197
GK039210,TR0392,2025-04-05,9,406.8,91.2,345.4,92.3,Mükemmel,10.0,15.2,46.3,İlkbahar,"Siyah Alaca - 9 aylık, Mükemmel sağlık",1.472
GK039211,TR0392,2025-05-05,10,446.1,92.7,375.4,94.8,Normal,11.2,27.6,71.1,İlkbahar,"Siyah Alaca - 10 aylık, Normal sağlık",1.311
GK039301,TR0393,2023-10-21,0,41.0,72.3,37.9,70.4,İyi,0.9,20.5,45.6,Sonbahar,"Simental - 0 aylık, İyi sağlık",0.0
GK039302,TR0393,2023-11-20,1,93.3,74.3,80.7,76.0,İyi,2.4,15.4,53.7,Sonbahar,"Simental - 1 aylık, İyi sağlık",1.744
GK039303,TR0393,2023-12-20,2,142.1,76.3,119.2,78.8,İyi,3.7,15.3,58.3,Kış,"Simental - 2 aylık, İyi sağlık",1.626
GK039304,TR0393,2024-01-19,3,190.3,78.2,163.2,76.6,İyi,5.1,16.6,46.8,Kış,"Simental - 3 aylık, İyi sağlık",1.606
GK039305,TR0393,2024-02-18,4,236.9,80.1,200.5,82.9,Normal,6.3,15.7,77.4,Kış,"Simental - 4 aylık, Normal sağlık",1.553
GK039306,TR0393,2024-03-19,5,283.4,81.9,240.5,80.4,Normal,7.0,30.1,69.4,İlkbahar,"Simental - 5 aylık, Normal sağlık",1.549
GK039307,TR0393,2024-04-18,6,336.8,84.1,282.3,84.9,Mükemmel,8.9,20.9,59.8,İlkbahar,"Simental - 6 aylık, Mükemmel sağlık",1.781
GK039308,TR0393,2024-05-18,7,382.2,85.9,320.2,88.2,Normal,9.7,25.5,50.3,İlkbahar,"Simental - 7 aylık, Normal sağlık",1.513
GK039309,TR0393,2024-06-17,8,423.7,87.6,359.1,90.3,İyi,10.7,33.1,61.9,Yaz,"Simental - 8 aylık, İyi sağlık",1.385
GK039310,TR0393,2024-07-17,9,465.2,89.2,392.2,91.1,İyi,11.6,23.8,69.0,Yaz,"Simental - 9 aylık, İyi sağlık",1.381
GK039311,TR0393,2024-08-16,10,503.0,90.7,426.4,91.2,Normal,12.6,26.4,44.5,Yaz,"Simental - 10 aylık, Normal sağlık",1.259
GK039312,TR0393,2024-09-15,11,547.9,92.5,460.7,90.7,İyi,13.8,29.1,74.6,Sonbahar,"Simental - 11 aylık, İyi sağlık",1.497
GK039313,TR0393,2024-10-15,12,594.6,94.4,500.6,96.8,Mükemmel,15.3,22.8,67.6,Sonbahar,"Simental - 12 aylık, Mükemmel sağlık",1.557
GK039314,TR0393,2024-11-14,13,636.4,96.1,540.7,96.4,İyi,15.9,34.6,74.8,Sonbahar,"Simental - 13 aylık, İyi sağlık",1.395
GK039315,TR0393,2024-12-14,14,675.6,97.6,576.4,99.2,İyi,16.6,29.8,40.4,Kış,"Simental - 14 aylık, İyi sağlık",1.307
GK039316,TR0393,2025-01-13,15,713.5,99.2,604.3,99.0,Normal,17.9,34.6,79.3,Kış,"Simental - 15 aylık, Normal sağlık",1.263
GK039317,TR0393,2025-02-12,16,754.4,100.8,645.9,100.4,Mükemmel,18.4,25.2,63.1,Kış,"Simental - 16 aylık, Mükemmel sağlık",1.363
GK039318,TR0393,2025-03-14,17,794.4,102.4,676.4,103.4,Mükemmel,20.3,17.3,80.0,İlkbahar,"Simental - 17 aylık, Mükemmel sağlık",1.332
GK039319,TR0393,2025-04-13,18,834.4,104.0,707.4,102.8,İyi,20.9,25.1,58.3,İlkbahar,"Simental - 18 aylık, İyi sağlık",1.335
GK039401,TR0394,2025-03-18,0,47.8,73.7,40.6,75.4,İyi,1.2,32.1,78.9,İlkbahar,"Simental - 0 aylık, İyi sağlık",0.0
GK039402,TR0394,2025-04-17,1,104.6,75.9,84.6,75.3,Mükemmel,2.3,16.1,54.6,İlkbahar,"Simental - 1 aylık, Mükemmel sağlık",1.895
GK039501,TR0395,2023-03-18,0,38.4,72.6,28.1,72.2,Normal,1.3,23.8,43.4,İlkbahar,"Esmer - 0 aylık, Normal sağlık",0.0
GK039502,TR0395,2023-04-17,1,86.7,74.5,70.6,73.4,İyi,1.7,25.4,64.8,İlkbahar,"Esmer - 1 aylık, İyi sağlık",1.609
GK039503,TR0395,2023-05-17,2,127.9,76.2,109.5,76.8,Zayıf,3.2,19.2,55.9,İlkbahar,"Esmer - 2 aylık, Zayıf sağlık",1.372
GK039504,TR0395,2023-06-16,3,171.1,77.9,149.0,80.5,İyi,4.5,25.0,40.6,Yaz,"Esmer - 3 aylık, İyi sağlık",1.442
GK039505,TR0395,2023-07-16,4,213.7,79.6,183.1,81.8,İyi,5.6,19.5,45.3,Yaz,"Esmer - 4 aylık, İyi sağlık",1.419
GK039506,TR0395,2023-08-15,5,241.0,80.7,201.2,79.9,Hasta,5.7,28.3,45.1,Yaz,"Esmer - 5 aylık, Hasta sağlık",0.912
GK039507,TR0395,2023-09-14,6,281.8,82.3,234.8,81.7,İyi,7.4,31.4,79.6,Sonbahar,"Esmer - 6 aylık, İyi sağlık",1.357
GK039508,TR0395,2023-10-14,7,327.1,84.1,273.5,83.8,Mükemmel,8.1,28.1,79.7,Sonbahar,"Esmer - 7 aylık, Mükemmel sağlık",1.511
GK039509,TR0395,2023-11-13,8,367.1,85.7,307.8,86.5,İyi,9.7,18.6,72.1,Sonbahar,"Esmer - 8 aylık, İyi sağlık",1.335
GK039510,TR0395,2023-12-13,9,406.3,87.3,348.3,86.9,İyi,10.6,21.2,63.6,Kış,"Esmer - 9 aylık, İyi sağlık",1.304
GK039511,TR0395,2024-01-12,10,443.5,88.8,376.9,90.9,Normal,11.2,23.2,48.0,Kış,"Esmer - 10 aylık, Normal sağlık",1.241
GK039512,TR0395,2024-02-11,11,481.2,90.3,409.0,90.6,Mükemmel,12.1,15.7,43.1,Kış,"Esmer - 11 aylık, Mükemmel sağlık",1.258
GK039513,TR0395,2024-03-12,12,522.3,91.9,440.1,93.5,İyi,13.4,34.8,67.4,İlkbahar,"Esmer - 12 aylık, İyi sağlık",1.368
GK039514,TR0395,2024-04-11,13,560.0,93.4,472.9,93.4,Mükemmel,13.5,34.8,56.1,İlkbahar,"Esmer - 13 aylık, Mükemmel sağlık",1.259
GK039515,TR0395,2024-05-11,14,600.5,95.1,512.5,94.2,Mükemmel,14.8,22.7,74.3,İlkbahar,"Esmer - 14 aylık, Mükemmel sağlık",1.347
GK039516,TR0395,2024-06-10,15,628.2,96.2,532.8,97.2,Zayıf,15.9,20.9,61.4,Yaz,"Esmer - 15 aylık, Zayıf sağlık",0.926
GK039517,TR0395,2024-07-10,16,661.2,97.5,559.2,98.6,İyi,16.1,31.7,62.7,Yaz,"Esmer - 16 aylık, İyi sağlık",1.1
GK039518,TR0395,2024-08-09,17,693.9,98.8,594.0,96.9,İyi,17.1,33.7,57.6,Yaz,"Esmer - 17 aylık, İyi sağlık",1.09
GK039519,TR0395,2024-09-08,18,727.8,100.2,620.3,101.7,Mükemmel,18.1,22.9,40.6,Sonbahar,"Esmer - 18 aylık, Mükemmel sağlık",1.129
GK039520,TR0395,2024-10-08,19,755.4,101.3,643.7,99.8,Zayıf,18.6,16.2,60.2,Sonbahar,"Esmer - 19 aylık, Zayıf sağlık",0.92
GK039521,TR0395,2024-11-07,20,776.9,102.1,658.1,104.4,Hasta,19.3,28.9,46.4,Sonbahar,"Esmer - 20 aylık, Hasta sağlık",0.717
GK039522,TR0395,2024-12-07,21,803.5,103.2,679.2,102.2,Normal,20.1,30.3,71.8,Kış,"Esmer - 21 aylık, Normal sağlık",0.884
GK039523,TR0395,2025-01-06,22,833.1,104.4,711.1,106.1,İyi,21.2,34.4,41.8,Kış,"Esmer - 22 aylık, İyi sağlık",0.987
GK039524,TR0395,2025-02-05,23,862.9,105.6,733.3,108.3,Mükemmel,21.8,26.1,60.3,Kış,"Esmer - 23 aylık, Mükemmel sağlık",0.995
GK039601,TR0396,2025-04-11,0,42.2,71.8,40.1,73.0,İyi,0.9,26.8,76.7,İlkbahar,"Simental - 0 aylık, İyi sağlık",0.0
GK039602,TR0396,2025-05-11,1,89.1,73.7,79.2,71.9,Normal,2.1,27.0,44.2,İlkbahar,"Simental - 1 aylık, Normal sağlık",1.564
GK039701,TR0397,2022-07-09,0,38.3,77.2,32.9,77.5,Hasta,1.4,33.3,42.6,Yaz,"Yerli Kara - 0 aylık, Hasta sağlık",0.0
GK039702,TR0397,2022-08-08,1,67.0,78.3,59.4,79.9,Hasta,1.5,20.9,70.4,Yaz,"Yerli Kara - 1 aylık, Hasta sağlık",0.957
GK039703,TR0397,2022-09-07,2,108.5,80.0,96.8,79.8,İyi,2.7,23.7,48.1,Sonbahar,"Yerli Kara - 2 aylık, İyi sağlık",1.382
GK039704,TR0397,2022-10-07,3,149.7,81.6,129.3,83.4,İyi,3.9,33.0,65.6,Sonbahar,"Yerli Kara - 3 aylık, İyi sağlık",1.375
GK039705,TR0397,2022-11-06,4,190.7,83.3,164.8,81.8,Normal,5.0,29.2,73.2,Sonbahar,"Yerli Kara - 4 aylık, Normal sağlık",1.366
GK039706,TR0397,2022-12-06,5,232.0,84.9,193.3,85.7,Mükemmel,6.0,33.1,64.7,Kış,"Yerli Kara - 5 aylık, Mükemmel sağlık",1.376
GK039707,TR0397,2023-01-05,6,266.7,86.3,225.9,87.3,Normal,6.7,32.3,72.1,Kış,"Yerli Kara - 6 aylık, Normal sağlık",1.157
GK039708,TR0397,2023-02-04,7,302.7,87.7,252.8,90.2,İyi,7.9,16.7,67.8,Kış,"Yerli Kara - 7 aylık, İyi sağlık",1.2
GK039709,TR0397,2023-03-06,8,340.9,89.3,292.3,87.8,Normal,8.4,19.4,58.9,İlkbahar,"Yerli Kara - 8 aylık, Normal sağlık",1.275
GK039710,TR0397,2023-04-05,9,382.0,90.9,320.5,90.4,Mükemmel,9.6,18.5,59.3,İlkbahar,"Yerli Kara - 9 aylık, Mükemmel sağlık",1.37
GK039711,TR0397,2023-05-05,10,423.5,92.6,356.3,91.2,Mükemmel,11.0,34.2,53.5,İlkbahar,"Yerli Kara - 10 aylık, Mükemmel sağlık",1.384
GK039712,TR0397,2023-06-04,11,454.8,93.8,388.1,92.2,Normal,11.3,31.0,52.0,Yaz,"Yerli Kara - 11 aylık, Normal sağlık",1.044
GK039713,TR0397,2023-07-04,12,487.5,95.1,413.8,95.5,İyi,12.6,33.6,72.6,Yaz,"Yerli Kara - 12 aylık, İyi sağlık",1.09
GK039714,TR0397,2023-08-03,13,519.1,96.4,444.0,94.7,Normal,13.4,18.0,67.3,Yaz,"Yerli Kara - 13 aylık, Normal sağlık",1.054
GK039715,TR0397,2023-09-02,14,554.2,97.8,467.4,97.5,Mükemmel,14.3,31.4,40.4,Sonbahar,"Yerli Kara - 14 aylık, Mükemmel sağlık",1.169
GK039716,TR0397,2023-10-02,15,587.3,99.1,502.9,101.1,Mükemmel,14.7,32.6,71.1,Sonbahar,"Yerli Kara - 15 aylık, Mükemmel sağlık",1.103
GK039717,TR0397,2023-11-01,16,619.5,100.4,526.3,101.8,İyi,15.7,31.5,45.7,Sonbahar,"Yerli Kara - 16 aylık, İyi sağlık",1.073
GK039718,TR0397,2023-12-01,17,648.1,101.6,549.4,101.4,Normal,16.2,30.3,59.2,Kış,"Yerli Kara - 17 aylık, Normal sağlık",0.954
GK039719,TR0397,2023-12-31,18,672.9,102.6,572.8,104.6,Zayıf,17.2,17.1,48.9,Kış,"Yerli Kara - 18 aylık, Zayıf sağlık",0.828
GK039720,TR0397,2024-01-30,19,703.0,103.8,598.7,102.8,İyi,17.4,21.3,54.0,Kış,"Yerli Kara - 19 aylık, İyi sağlık",1.004
GK039721,TR0397,2024-02-29,20,731.9,104.9,626.4,105.4,Mükemmel,18.7,30.3,79.6,Kış,"Yerli Kara - 20 aylık, Mükemmel sağlık",0.961
GK039722,TR0397,2024-03-30,21,761.3,106.1,650.0,107.8,Normal,18.6,32.9,46.6,İlkbahar,"Yerli Kara - 21 aylık, Normal sağlık",0.982
GK039723,TR0397,2024-04-29,22,782.3,106.9,664.5,105.9,Hasta,20.0,23.7,57.2,İlkbahar,"Yerli Kara - 22 aylık, Hasta sağlık",0.698
GK039724,TR0397,2024-05-29,23,810.4,108.1,693.2,110.5,İyi,20.1,18.6,76.3,İlkbahar,"Yerli Kara - 23 aylık, İyi sağlık",0.938
GK039801,TR0398,2022-07-21,0,36.5,77.5,30.6,76.3,Normal,0.8,18.9,62.5,Yaz,"Yerli Kara - 0 aylık, Normal sağlık",0.0
GK039802,TR0398,2022-08-20,1,78.4,79.2,65.4,78.2,Normal,2.4,33.2,75.7,Yaz,"Yerli Kara - 1 aylık, Normal sağlık",1.394
GK039803,TR0398,2022-09-19,2,125.1,81.1,105.1,80.2,İyi,2.8,26.4,71.3,Sonbahar,"Yerli Kara - 2 aylık, İyi sağlık",1.559
GK039804,TR0398,2022-10-19,3,169.8,82.8,140.7,85.5,Normal,4.6,17.9,56.4,Sonbahar,"Yerli Kara - 3 aylık, Normal sağlık",1.489
GK039805,TR0398,2022-11-18,4,213.5,84.6,181.5,86.4,Normal,5.4,17.6,74.8,Sonbahar,"Yerli Kara - 4 aylık, Normal sağlık",1.458
GK039806,TR0398,2022-12-18,5,244.0,85.8,205.3,87.1,Hasta,6.5,20.7,62.8,Kış,"Yerli Kara - 5 aylık, Hasta sağlık",1.014
GK039807,TR0398,2023-01-17,6,279.9,87.2,241.1,88.8,Zayıf,7.0,30.6,71.4,Kış,"Yerli Kara - 6 aylık, Zayıf sağlık",1.199
GK039808,TR0398,2023-02-16,7,322.6,88.9,277.3,91.0,İyi,7.7,17.3,47.9,Kış,"Yerli Kara - 7 aylık, İyi sağlık",1.421
GK039809,TR0398,2023-03-18,8,369.0,90.8,308.8,90.5,Mükemmel,9.4,33.0,65.9,İlkbahar,"Yerli Kara - 8 aylık, Mükemmel sağlık",1.548
GK039810,TR0398,2023-04-17,9,415.4,92.7,355.1,94.1,Mükemmel,10.0,24.9,65.8,İlkbahar,"Yerli Kara - 9 aylık, Mükemmel sağlık",1.547
GK039811,TR0398,2023-05-17,10,457.7,94.4,387.3,97.0,İyi,11.8,34.3,41.1,İlkbahar,"Yerli Kara - 10 aylık, İyi sağlık",1.409
GK039812,TR0398,2023-06-16,11,492.6,95.7,421.4,97.1,Normal,12.8,30.5,75.2,Yaz,"Yerli Kara - 11 aylık, Normal sağlık",1.162
GK039813,TR0398,2023-07-16,12,527.7,97.2,447.8,100.1,İyi,13.3,30.3,62.5,Yaz,"Yerli Kara - 12 aylık, İyi sağlık",1.172
GK039814,TR0398,2023-08-15,13,565.1,98.7,477.7,98.3,Mükemmel,14.6,27.2,49.0,Yaz,"Yerli Kara - 13 aylık, Mükemmel sağlık",1.247
GK039815,TR0398,2023-09-14,14,603.5,100.2,512.9,102.6,İyi,15.2,29.3,51.3,Sonbahar,"Yerli Kara - 14 aylık, İyi sağlık",1.28
GK039816,TR0398,2023-10-14,15,641.4,101.7,544.4,101.3,Mükemmel,16.1,33.2,52.8,Sonbahar,"Yerli Kara - 15 aylık, Mükemmel sağlık",1.263
GK039817,TR0398,2023-11-13,16,676.7,103.1,571.8,102.9,Normal,17.1,21.6,55.9,Sonbahar,"Yerli Kara - 16 aylık, Normal sağlık",1.177
GK039818,TR0398,2023-12-13,17,710.6,104.5,603.6,105.7,İyi,18.1,16.8,43.6,Kış,"Yerli Kara - 17 aylık, İyi sağlık",1.13
GK039819,TR0398,2024-01-12,18,742.4,105.7,635.5,105.6,Normal,18.2,33.2,74.3,Kış,"Yerli Kara - 18 aylık, Normal sağlık",1.059
GK039820,TR0398,2024-02-11,19,774.9,107.0,654.6,106.4,İyi,19.3,25.5,79.2,Kış,"Yerli Kara - 19 aylık, İyi sağlık",1.084
GK039821,TR0398,2024-03-12,20,805.4,108.3,685.5,109.8,Normal,20.1,18.8,56.0,İlkbahar,"Yerli Kara - 20 aylık, Normal sağlık",1.016
GK039822,TR0398,2024-04-11,21,835.0,109.4,714.4,108.3,Normal,20.6,21.5,63.3,İlkbahar,"Yerli Kara - 21 aylık, Normal sağlık",0.987
GK039823,TR0398,2024-05-11,22,861.3,110.5,737.1,113.2,Zayıf,21.6,30.2,63.9,İlkbahar,"Yerli Kara - 22 aylık, Zayıf sağlık",0.877
GK039824,TR0398,2024-06-10,23,888.2,111.6,759.4,112.6,Normal,22.5,27.7,57.9,Yaz,"Yerli Kara - 23 aylık, Normal sağlık",0.898
GK039901,TR0399,2022-06-23,0,38.3,76.6,30.6,78.9,Normal,0.8,17.6,69.2,Yaz,"Esmer - 0 aylık, Normal sağlık",0.0
GK039902,TR0399,2022-07-23,1,77.5,78.2,65.6,80.5,Normal,1.9,29.0,60.0,Yaz,"Esmer - 1 aylık, Normal sağlık",1.308
GK039903,TR0399,2022-08-22,2,116.7,79.8,94.7,80.7,Normal,3.0,28.5,55.1,Yaz,"Esmer - 2 aylık, Normal sağlık",1.305
GK039904,TR0399,2022-09-21,3,148.9,81.1,125.1,83.0,Hasta,3.9,15.3,47.0,Sonbahar,"Esmer - 3 aylık, Hasta sağlık",1.075
GK039905,TR0399,2022-10-21,4,193.4,82.8,161.6,83.1,Normal,4.5,33.7,58.1,Sonbahar,"Esmer - 4 aylık, Normal sağlık",1.481
GK039906,TR0399,2022-11-20,5,234.9,84.5,204.5,86.7,Normal,5.9,34.3,53.0,Sonbahar,"Esmer - 5 aylık, Normal sağlık",1.383
GK039907,TR0399,2022-12-20,6,278.9,86.3,234.1,86.1,Mükemmel,6.5,27.1,50.7,Kış,"Esmer - 6 aylık, Mükemmel sağlık",1.468
GK039908,TR0399,2023-01-19,7,317.3,87.8,271.7,89.0,Normal,8.3,17.3,68.8,Kış,"Esmer - 7 aylık, Normal sağlık",1.28
GK039909,TR0399,2023-02-18,8,354.9,89.3,305.5,92.0,Normal,9.3,17.3,79.8,Kış,"Esmer - 8 aylık, Normal sağlık",1.251
GK039910,TR0399,2023-03-20,9,397.1,91.0,335.1,93.8,Mükemmel,9.6,17.7,55.1,İlkbahar,"Esmer - 9 aylık, Mükemmel sağlık",1.409
GK039911,TR0399,2023-04-19,10,438.9,92.7,377.8,90.8,Mükemmel,11.2,29.0,69.5,İlkbahar,"Esmer - 10 aylık, Mükemmel sağlık",1.393
GK039912,TR0399,2023-05-19,11,480.9,94.3,411.6,92.8,İyi,11.8,15.5,67.8,İlkbahar,"Esmer - 11 aylık, İyi sağlık",1.4
GK039913,TR0399,2023-06-18,12,519.1,95.9,439.9,96.6,Mükemmel,13.4,34.4,79.7,Yaz,"Esmer - 12 aylık, Mükemmel sağlık",1.274
GK039914,TR0399,2023-07-18,13,552.7,97.2,473.9,97.2,Normal,13.3,19.3,63.9,Yaz,"Esmer - 13 aylık, Normal sağlık",1.12
GK039915,TR0399,2023-08-17,14,587.1,98.6,503.1,100.3,İyi,15.0,34.0,55.0,Yaz,"Esmer - 14 aylık, İyi sağlık",1.146
